2019.10.01 00:00	1.08776
2019.10.21 00:00	1.11801
2019.11.14 00:00	1.09876
2019.11.21 00:00	1.10973
2019.11.29 00:00	1.09797
2019.12.31 00:00	1.12402
2020.02.20 00:00	1.07753
2020.03.09 00:00	1.14954
2020.03.23 00:00	1.06350
2020.06.10 00:00	1.14226
2020.06.19 00:00	1.11681
2020.09.01 00:00	1.20120
2020.09.25 00:00	1.16108
2020.10.21 00:00	1.18826
2020.11.04 00:00	1.16021
2021.01.06 00:00	1.23516
2021.02.05 00:00	1.19503
2021.02.25 00:00	1.22446
2021.03.31 00:00	1.17020
2021.04.29 00:00	1.21512
2021.05.05 00:00	1.19860
2021.05.25 00:00	1.22678
2021.07.21 00:00	1.17508
2021.07.30 00:00	1.19097
2021.08.20 00:00	1.16622
2021.09.03 00:00	1.19104
2021.10.12 00:00	1.15223
2021.10.28 00:00	1.16910
2021.11.24 00:00	1.11838
2022.01.14 00:00	1.14839
2022.01.28 00:00	1.11194
2022.02.10 00:00	1.14958
2022.03.07 00:00	1.08045
2022.03.31 00:00	1.11855
2022.05.13 00:00	1.03487
2022.05.30 00:00	1.07876
2022.07.14 00:00	0.99522
2022.08.10 00:00	1.03686
2022.09.06 00:00	0.98639
2022.09.12 00:00	1.01977
2022.09.28 00:00	0.95357
2022.12.15 00:00	1.07365
2023.01.06 00:00	1.04813
2023.02.02 00:00	1.10330
